<<<<<<< HEAD
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +111,Office Rent,事務所賃料
apps/erpnext/erpnext/config/setup.py +80,Setup SMS gateway settings,SMSゲートウェイの設定
apps/erpnext/erpnext/hr/doctype/upload_attendance/upload_attendance.js +59,Import Failed!,インポートが失敗しました！
sites/assets/js/erpnext.min.js +19,No address added yet.,アドレスがまだ追加されていません
DocType: Workstation Working Hour,Workstation Working Hour,作業所の労働時間
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +78,Analyst,アナリスト
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +191,Row {0}: Allocated amount {1} must be less than or equals to JV amount {2},行{0}：割り当て額{1}は仕訳伝票額{2}以下でなければなりません
DocType: Item,Inventory,在庫
DocType: Item,Sales Details,販売明細
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +148,Pinning,ピン止め
DocType: Opportunity,With Items,関連アイテム
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +35,In Qty,数量中
DocType: Notification Control,Expense Claim Rejected,経費請求が拒否
DocType: Sales Invoice,"The date on which next invoice will be generated. It is generated on submit.
",次の請求書が生成される日付。これは提出時に生成されます。
DocType: Item Attribute,Item Attribute,アイテム属性
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +100,Government,政府
DocType: Item,Re-order,再注文
DocType: Company,Services,サービス
apps/erpnext/erpnext/accounts/report/financial_statements.py +149,Total ({0}),計（{0}）
DocType: Cost Center,Parent Cost Center,親コストセンター
DocType: Sales Invoice,Source,ソース
DocType: Leave Type,Is Leave Without Pay,無給休暇
DocType: Purchase Order Item,"If Supplier Part Number exists for given Item, it gets stored here",与えられたアイテムにサプライヤー型番が存在している場合は、ここに格納されます
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +175,No records found in the Payment table,支払テーブルにレコードが見つかりません
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +403,Financial Year Start Date,会計年度の開始日
DocType: Employee External Work History,Total Experience,実績合計
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +99,Countersinking,皿穴
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +255,Packing Slip(s) cancelled,梱包伝票（S）をキャンセル
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +96,Freight and Forwarding Charges,運送・転送料金
DocType: Material Request Item,Sales Order No,受注番号
DocType: Item Group,Item Group Name,アイテムグループ名
apps/erpnext/erpnext/hr/report/employee_leave_balance/employee_leave_balance.py +47,Taken,売上高
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +63,Transfer Materials for Manufacture,製造用材料移転
DocType: Pricing Rule,For Price List,価格表用
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +26,Executive Search,エグゼクティブサーチ
apps/erpnext/erpnext/stock/stock_ledger.py +385,"Purchase rate for item: {0} not found, which is required to book accounting entry (expense). Please mention item price against a buying price list.","アイテム{0}の仕入額が見つかりません、会計エントリ（費用）を記帳するために必要とされています。
仕入価格表に対するアイテム価格を記載してください。"
DocType: Maintenance Schedule,Schedules,スケジュール
DocType: Purchase Invoice Item,Net Amount,正味金額
DocType: Purchase Order Item Supplied,BOM Detail No,部品表詳細番号
DocType: Period Closing Voucher,CoA Help,CoAのヘルプ
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.js +533,Error: {0} > {1},エラー：{0}> {1}
apps/erpnext/erpnext/accounts/doctype/account/account.js +8,Please create new account from Chart of Accounts.,勘定科目表から新しいアカウントを作成してください
DocType: Maintenance Visit,Maintenance Visit,メンテナンスのための訪問
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +49,Customer > Customer Group > Territory,顧客>顧客グループ>地域
DocType: Sales Invoice Item,Available Batch Qty at Warehouse,倉庫での利用可能なバッチ数量
DocType: Time Log Batch Detail,Time Log Batch Detail,時間ログバッチの詳細
DocType: Workflow State,Tasks,タスク
DocType: Landed Cost Voucher,Landed Cost Help,陸揚費用ヘルプ
DocType: Event,Tuesday,火曜日
DocType: Leave Block List,Block Holidays on important days.,年次休暇（記念日休暇）
,Accounts Receivable Summary,売掛金概要
apps/erpnext/erpnext/hr/doctype/employee/employee.py +178,Please set User ID field in an Employee record to set Employee Role,従業員の役割を設定するには、従業員レコードのユーザーIDフィールドを設定してください
DocType: UOM,UOM Name,数量単位名
DocType: Top Bar Item,Target,ターゲット
apps/erpnext/erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py +33,Contribution Amount,貢献額
DocType: Sales Invoice,Shipping Address,発送先
DocType: Stock Reconciliation,This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,"このツールを使用すると、システム内の在庫の数量と評価額を更新・修正するのに役立ちます。
これは通常、システムの値と倉庫に実際に存在するものを同期させるために使用されます。"
DocType: Delivery Note,In Words will be visible once you save the Delivery Note.,納品書を保存すると表示される表記内。
apps/erpnext/erpnext/config/stock.py +120,Brand master.,ブランドのマスター。
DocType: ToDo,Due Date,期日
DocType: Sales Invoice Item,Brand Name,ブランド名
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +574,Box,箱
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +387,The Organization,組織
DocType: Monthly Distribution,Monthly Distribution,月次配分
apps/erpnext/erpnext/selling/doctype/sms_center/sms_center.py +66,Receiver List is empty. Please create Receiver List,受領者リストが空です。受領者リストを作成してください
DocType: Production Plan Sales Order,Production Plan Sales Order,製造計画受注
DocType: Sales Partner,Sales Partner Target,販売パートナー目標
DocType: Pricing Rule,Pricing Rule,価格設定ルール
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +57,Notching,ノッチ
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +44,Reserved warehouse required for stock item {0},在庫アイテム{0}のために予約倉庫が必要です
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +16,Bank Accounts,銀行口座
,Bank Reconciliation Statement,銀行勘定調整表
DocType: Address,Lead Name,リード名
,POS,POS
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +14,{0} must appear only once,{0}が重複しています
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +371,Not allowed to tranfer more {0} than {1} against Purchase Order {2},発注{2}に対して{1}より{0}以上を配送することはできません
apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.py +58,Leaves Allocated Successfully for {0},休暇は{0}に正常に割り当てられました
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +40,No Items to pack,梱包するアイテムはありません
DocType: Shipping Rule Condition,From Value,値から
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +579,Manufacturing Quantity is mandatory,製造数量は必須です
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +41,Amounts not reflected in bank,銀行に反映されていない金額
DocType: Quality Inspection Reading,Reading 4,報告要素4
apps/erpnext/erpnext/config/hr.py +23,Claims for company expense.,会社経費の請求
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +7,Centrifugal casting,遠心鋳造
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +118,Magnetic field-assisted finishing,磁界アシスト仕上げ
DocType: Company,Default Holiday List,デフォルト休暇リスト
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +227,Task is Mandatory if Time Log is against a project,プロジェクトに対する時間ログがある場合、タスクが必須です
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +165,Stock Liabilities,在庫負債
DocType: Purchase Receipt,Supplier Warehouse,サプライヤー倉庫
DocType: Opportunity,Contact Mobile No,連絡先携帯番号
DocType: Production Planning Tool,Select Sales Orders,受注を選択
,Material Requests for which Supplier Quotations are not created,サプライヤー見積が作成されていない材料要求
DocType: Features Setup,To track items using barcode. You will be able to enter items in Delivery Note and Sales Invoice by scanning barcode of item.,バーコードを使用してアイテムを追跡します。アイテムのバーコードをスキャンすることによって、納品書や請求書にアイテムを入力することができます。
apps/erpnext/erpnext/crm/doctype/lead/lead.js +34,Make Quotation,見積を作成
DocType: Dependent Task,Dependent Task,依存タスク
apps/erpnext/erpnext/stock/doctype/item/item.py +291,Conversion factor for default Unit of Measure must be 1 in row {0},デフォルト数量単位は、行{0}の1でなければなりません
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +193,You can not enter both Delivery Note No and Sales Invoice No. Please enter any one.,納品書と請求書の両方を入力することはできません。どちらら一つを記入して下さい
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +142,Leave of type {0} cannot be longer than {1},休暇タイプ{0}は、{1}よりも長くすることはできません
DocType: Manufacturing Settings,Try planning operations for X days in advance.,事前にX日の業務を計画してみてください
DocType: HR Settings,Stop Birthday Reminders,誕生日リマインダを停止
DocType: SMS Center,Receiver List,受領者リスト
DocType: Payment Tool Detail,Payment Amount,支払金額
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +46,Consumed Amount,消費額
DocType: Salary Structure Deduction,Salary Structure Deduction,給与体系（控除）
